session_id,visitor_id,landing_page,traffic_source,device_type,pages_viewed,session_duration_sec,converted,visit_time
sess_001139,2717,/home,Google Ads,Desktop,3,375,0,2026-08-24 07:18:00
sess_001140,1852,/signup,Referral,Desktop,3,217,0,2026-09-07 12:02:00
sess_001141,2856,/product/analytics,Direct,Mobile,8,80,0,2026-08-19 13:20:00
sess_001142,1762,/product/analytics,LinkedIn,Desktop,3,316,0,2026-08-09 19:00:00
sess_001143,1932,/docs/api,LinkedIn,Desktop,6,20,0,2026-09-13 02:01:00
sess_001144,2205,/home,Direct,Desktop,5,60,0,2026-09-05 17:14:00
sess_001145,2377,/home,Referral,Mobile,4,22,0,2026-08-20 11:47:00
sess_001146,2510,/solutions/enterprise,Organic Search,Desktop,2,26,0,2026-09-11 07:28:00
sess_001147,3253,/docs/api,Referral,Desktop,1,166,0,2026-08-22 05:40:00
sess_001148,1251,/pricing,Google Ads,Desktop,1,18,0,2026-08-14 17:09:00
sess_001149,3496,/pricing,LinkedIn,Desktop,3,210,0,2026-08-20 21:42:00
sess_001150,1862,/solutions/enterprise,Organic Search,Desktop,2,82,0,2026-08-20 17:51:00
sess_001151,1171,/pricing,Organic Search,Desktop,1,15,0,2026-08-12 01:45:00
sess_001152,1240,/home,Google Ads,Desktop,10,65,0,2026-09-11 21:30:00
sess_001153,1336,/product/analytics,LinkedIn,Desktop,6,96,0,2026-08-02 14:19:00
sess_001154,1753,/docs/api,Referral,Mobile,2,87,0,2026-09-02 23:11:00
sess_001155,1079,/pricing,Direct,Desktop,6,133,0,2026-09-07 00:08:00
sess_001156,3170,/pricing,GitHub,Desktop,1,130,0,2026-08-13 07:07:00
sess_001157,2956,/pricing,Google Ads,Mobile,1,85,0,2026-09-02 15:47:00
sess_001158,1406,/pricing,Referral,Desktop,9,418,0,2026-08-15 18:24:00
sess_001159,2892,/product/analytics,Organic Search,Mobile,4,49,0,2026-08-22 13:07:00
sess_001160,2691,/product/analytics,Direct,Desktop,5,79,0,2026-09-03 15:06:00
sess_001161,1599,/signup,Organic Search,Mobile,6,150,0,2026-08-06 12:38:00
sess_001162,1862,/solutions/enterprise,Direct,Desktop,1,55,0,2026-08-20 21:52:00
sess_001163,1178,/home,LinkedIn,Mobile,4,34,0,2026-08-19 13:16:00
sess_001164,1129,/pricing,Organic Search,Desktop,2,6,0,2026-08-01 04:40:00
sess_001165,2276,/solutions/enterprise,Organic Search,Desktop,5,528,0,2026-08-14 20:53:00
sess_001166,2094,/home,LinkedIn,Desktop,2,281,0,2026-08-14 02:49:00
sess_001167,2110,/product/analytics,Direct,Desktop,5,400,0,2026-08-04 04:23:00
sess_001168,1860,/pricing,Direct,Mobile,7,12,0,2026-09-14 15:49:00
sess_001169,1412,/product/analytics,Direct,Desktop,2,18,0,2026-09-10 09:49:00
sess_001170,1926,/signup,Direct,Desktop,2,149,0,2026-08-01 06:46:00
sess_001171,2905,/pricing,Organic Search,Desktop,3,9,1,2026-08-13 06:42:00
sess_001172,1946,/product/analytics,Direct,Desktop,4,61,1,2026-09-04 01:59:00
sess_001173,1334,/solutions/enterprise,Organic Search,Desktop,6,652,0,2026-08-27 23:16:00
sess_001174,3044,/solutions/enterprise,Organic Search,Desktop,1,84,1,2026-08-15 20:46:00
sess_001175,2551,/product/analytics,LinkedIn,Mobile,9,703,0,2026-08-29 18:46:00
sess_001176,3055,/product/analytics,LinkedIn,Desktop,5,27,0,2026-08-11 17:42:00
sess_001177,1208,/docs/api,Organic Search,Mobile,1,92,0,2026-08-24 07:33:00
sess_001178,3232,/pricing,Organic Search,Desktop,2,6,0,2026-08-07 16:18:00
sess_001179,2780,/docs/api,Organic Search,Desktop,1,166,0,2026-08-31 15:38:00
sess_001180,1205,/product/analytics,Direct,Desktop,1,80,0,2026-09-06 12:48:00
sess_001181,2457,/solutions/enterprise,Direct,Desktop,3,131,1,2026-09-11 09:41:00
sess_001182,1282,/pricing,GitHub,Desktop,1,290,0,2026-09-12 02:20:00
sess_001183,2695,/solutions/enterprise,Organic Search,Mobile,3,149,0,2026-08-07 15:52:00
sess_001184,2487,/product/analytics,Direct,Mobile,5,201,0,2026-08-08 05:37:00
sess_001185,1923,/docs/api,Direct,Mobile,2,120,0,2026-09-12 17:37:00
sess_001186,2915,/pricing,GitHub,Desktop,2,253,0,2026-08-28 10:01:00
sess_001187,3277,/signup,Organic Search,Desktop,1,171,0,2026-08-29 16:16:00
sess_001188,3166,/docs/api,Organic Search,Mobile,4,366,1,2026-09-03 08:31:00
sess_001189,3332,/pricing,Direct,Desktop,7,258,0,2026-09-11 08:48:00
sess_001190,2968,/signup,LinkedIn,Mobile,4,52,0,2026-08-27 00:33:00
sess_001191,1754,/signup,Google Ads,Desktop,1,138,0,2026-08-18 13:52:00
sess_001192,3428,/solutions/enterprise,Organic Search,Tablet,2,379,1,2026-09-11 18:19:00
sess_001193,3166,/home,Organic Search,Desktop,1,357,1,2026-09-12 00:27:00
sess_001194,1535,/pricing,Organic Search,Desktop,3,121,0,2026-08-28 16:11:00
sess_001195,1340,/product/analytics,Organic Search,Desktop,4,72,0,2026-08-12 13:14:00
sess_001196,1903,/pricing,Referral,Mobile,11,47,0,2026-08-10 21:16:00
sess_001197,2490,/signup,Direct,Desktop,2,43,0,2026-09-03 18:29:00
sess_001198,1146,/product/analytics,Organic Search,Desktop,3,32,0,2026-08-16 04:20:00
sess_001199,1427,/home,Direct,Mobile,1,1426,0,2026-08-02 13:43:00
sess_001200,2305,/home,Google Ads,Mobile,1,200,0,2026-08-14 02:23:00
sess_001201,3329,/solutions/enterprise,LinkedIn,Mobile,1,72,0,2026-09-01 03:59:00
sess_001202,3139,/solutions/enterprise,Direct,Desktop,1,67,0,2026-09-06 18:20:00
sess_001203,1417,/home,LinkedIn,Desktop,2,70,0,2026-09-10 04:41:00
sess_001204,2196,/pricing,Google Ads,Desktop,9,375,0,2026-08-31 16:06:00
sess_001205,1292,/signup,Organic Search,Mobile,3,134,0,2026-08-04 14:03:00
sess_001206,2624,/pricing,Organic Search,Desktop,2,62,0,2026-09-13 19:57:00
sess_001207,2886,/solutions/enterprise,Referral,Desktop,2,293,0,2026-09-11 06:43:00
sess_001208,3309,/pricing,Organic Search,Mobile,1,254,0,2026-09-01 18:07:00
sess_001209,1670,/pricing,Direct,Desktop,1,118,0,2026-08-27 22:00:00
sess_001210,2600,/pricing,Referral,Desktop,1,215,0,2026-09-14 14:02:00
sess_001211,1103,/pricing,Direct,Desktop,2,246,0,2026-08-27 22:55:00
sess_001212,1904,/product/analytics,Direct,Mobile,1,14,0,2026-08-18 02:50:00
sess_001213,3043,/solutions/enterprise,Google Ads,Mobile,4,380,0,2026-08-12 23:15:00
sess_001214,1916,/home,Organic Search,Desktop,8,65,0,2026-09-06 09:28:00
sess_001215,2257,/home,Direct,Desktop,1,719,0,2026-09-09 20:35:00
sess_001216,1578,/product/analytics,Organic Search,Mobile,6,434,1,2026-09-09 01:05:00
sess_001217,3084,/solutions/enterprise,Organic Search,Desktop,1,8,0,2026-08-11 02:54:00
sess_001218,2868,/signup,Direct,Desktop,3,179,0,2026-08-09 23:13:00
sess_001219,1560,/product/analytics,LinkedIn,Desktop,1,609,0,2026-08-07 21:16:00
sess_001220,1664,/solutions/enterprise,Google Ads,Mobile,1,154,0,2026-08-24 12:13:00
sess_001221,1137,/product/analytics,Direct,Tablet,1,177,0,2026-09-13 04:37:00
sess_001222,2121,/pricing,Organic Search,Desktop,1,486,0,2026-09-11 17:57:00
sess_001223,3252,/product/analytics,GitHub,Desktop,8,158,0,2026-09-04 19:34:00
sess_001224,3234,/product/analytics,Organic Search,Tablet,2,55,0,2026-09-01 23:24:00
sess_001225,1240,/docs/api,Google Ads,Desktop,1,116,0,2026-09-05 18:51:00
sess_001226,1822,/solutions/enterprise,LinkedIn,Mobile,1,82,0,2026-09-08 07:02:00
sess_001227,3249,/pricing,Organic Search,Mobile,4,37,0,2026-08-25 06:54:00
sess_001228,1993,/product/analytics,Organic Search,Desktop,4,48,0,2026-09-08 16:28:00
sess_001229,3014,/pricing,Direct,Desktop,11,16,0,2026-08-04 01:02:00
sess_001230,3034,/signup,Google Ads,Desktop,3,38,0,2026-08-26 23:07:00
sess_001231,3471,/solutions/enterprise,Direct,Desktop,2,59,0,2026-08-06 12:50:00
sess_001232,3490,/home,LinkedIn,Desktop,1,260,0,2026-08-18 18:17:00
sess_001233,2837,/docs/api,LinkedIn,Desktop,1,87,0,2026-08-31 13:42:00
sess_001234,1228,/docs/api,Direct,Desktop,6,216,0,2026-08-02 15:20:00
sess_001235,1127,/solutions/enterprise,Direct,Desktop,5,1006,0,2026-08-23 12:24:00
sess_001236,2686,/docs/api,Organic Search,Desktop,5,161,0,2026-09-09 20:10:00
sess_001237,1148,/home,GitHub,Desktop,2,176,0,2026-08-09 10:54:00
sess_001238,3014,/pricing,LinkedIn,Mobile,2,149,0,2026-08-07 17:33:00
sess_001239,2054,/product/analytics,Organic Search,Tablet,5,95,0,2026-09-11 19:50:00
sess_001240,2875,/solutions/enterprise,Organic Search,Mobile,4,41,0,2026-08-18 00:03:00
sess_001241,3274,/signup,Organic Search,Desktop,3,688,0,2026-08-19 00:45:00
sess_001242,2729,/signup,Organic Search,Desktop,3,122,0,2026-08-16 22:15:00
sess_001243,1382,/solutions/enterprise,Organic Search,Desktop,2,499,0,2026-08-19 17:21:00
sess_001244,3378,/docs/api,LinkedIn,Desktop,4,59,0,2026-08-21 04:39:00
sess_001245,2475,/product/analytics,Direct,Mobile,2,25,0,2026-08-20 21:19:00
sess_001246,1409,/docs/api,Google Ads,Desktop,4,187,0,2026-08-01 18:19:00
sess_001247,1653,/docs/api,Organic Search,Desktop,1,348,0,2026-08-26 15:38:00
sess_001248,2533,/pricing,LinkedIn,Desktop,3,200,0,2026-08-15 09:38:00
sess_001249,2005,/pricing,GitHub,Desktop,2,249,1,2026-09-12 21:56:00
sess_001250,3281,/docs/api,Direct,Mobile,5,173,0,2026-08-13 10:42:00
sess_001251,3147,/home,Organic Search,Desktop,3,251,1,2026-08-28 05:16:00
sess_001252,2176,/solutions/enterprise,Direct,Desktop,3,81,0,2026-09-06 13:19:00
sess_001253,2382,/signup,Google Ads,Desktop,1,93,0,2026-08-08 20:37:00
sess_001254,3377,/home,GitHub,Mobile,2,277,0,2026-08-19 01:41:00
sess_001255,2859,/solutions/enterprise,Organic Search,Mobile,5,296,0,2026-09-14 22:54:00
sess_001256,2136,/product/analytics,Direct,Desktop,6,20,0,2026-08-31 21:11:00
sess_001257,3429,/product/analytics,LinkedIn,Mobile,4,8,0,2026-08-21 11:44:00
sess_001258,1042,/home,Organic Search,Desktop,2,202,0,2026-08-15 17:40:00
sess_001259,1388,/docs/api,Organic Search,Mobile,1,20,0,2026-08-05 00:20:00
sess_001260,2372,/signup,Organic Search,Desktop,2,38,0,2026-08-06 11:57:00
sess_001261,1109,/docs/api,Organic Search,Mobile,3,44,1,2026-08-30 12:56:00
sess_001262,1927,/product/analytics,Organic Search,Desktop,1,133,1,2026-09-14 14:33:00
sess_001263,1853,/docs/api,Direct,Desktop,7,45,0,2026-09-13 17:55:00
sess_001264,2836,/pricing,LinkedIn,Desktop,2,40,1,2026-09-02 21:09:00
sess_001265,1426,/product/analytics,Google Ads,Desktop,5,6,0,2026-08-14 21:47:00
sess_001266,1363,/solutions/enterprise,Organic Search,Mobile,3,266,1,2026-08-12 03:54:00
sess_001267,1070,/signup,Organic Search,Desktop,4,31,0,2026-08-18 17:30:00
sess_001268,1992,/solutions/enterprise,Organic Search,Mobile,4,156,0,2026-08-26 22:01:00
sess_001269,2941,/docs/api,Google Ads,Mobile,1,69,0,2026-08-06 19:34:00
sess_001270,2210,/solutions/enterprise,GitHub,Desktop,3,41,0,2026-08-02 14:26:00
sess_001271,1539,/solutions/enterprise,Organic Search,Desktop,4,81,0,2026-08-06 10:03:00
sess_001272,2797,/home,Organic Search,Desktop,5,58,0,2026-08-26 14:07:00
sess_001273,2330,/home,Google Ads,Mobile,2,107,0,2026-09-09 00:21:00
sess_001274,2913,/solutions/enterprise,LinkedIn,Mobile,4,215,0,2026-08-12 13:33:00
sess_001275,3100,/product/analytics,Direct,Desktop,2,14,0,2026-08-04 09:48:00
sess_001276,2936,/signup,Direct,Desktop,1,41,0,2026-09-10 06:04:00
sess_001277,3129,/solutions/enterprise,Google Ads,Desktop,1,20,0,2026-08-02 15:58:00
sess_001278,2197,/signup,Organic Search,Mobile,2,623,0,2026-09-11 01:06:00
sess_001279,2868,/pricing,Direct,Tablet,2,158,0,2026-09-07 19:39:00
sess_001280,3088,/product/analytics,Organic Search,Desktop,1,314,0,2026-08-25 12:37:00
sess_001281,3354,/signup,Direct,Mobile,2,60,0,2026-08-27 10:24:00
sess_001282,2022,/pricing,Referral,Tablet,2,411,0,2026-09-03 16:40:00
sess_001283,2842,/signup,Organic Search,Desktop,3,183,0,2026-08-17 15:49:00
sess_001284,2329,/pricing,GitHub,Desktop,1,98,0,2026-08-12 23:01:00
sess_001285,1910,/docs/api,LinkedIn,Mobile,7,170,0,2026-08-21 14:53:00
sess_001286,2461,/home,Organic Search,Mobile,2,29,0,2026-08-23 14:43:00
sess_001287,3317,/docs/api,LinkedIn,Desktop,3,72,0,2026-08-09 03:57:00
sess_001288,2486,/signup,Direct,Desktop,2,144,0,2026-08-10 06:54:00
sess_001289,2533,/pricing,Organic Search,Desktop,5,189,0,2026-08-02 05:40:00
sess_001290,1793,/docs/api,Organic Search,Desktop,2,48,0,2026-09-04 06:11:00
sess_001291,2257,/docs/api,Organic Search,Tablet,2,871,0,2026-08-30 12:37:00
sess_001292,3293,/product/analytics,Google Ads,Desktop,10,327,0,2026-09-13 14:14:00
sess_001293,2553,/docs/api,GitHub,Mobile,6,161,0,2026-08-17 01:52:00
sess_001294,1921,/product/analytics,Direct,Desktop,1,657,0,2026-08-10 07:41:00
sess_001295,1501,/docs/api,Direct,Desktop,4,134,0,2026-09-14 10:42:00
sess_001296,1913,/signup,LinkedIn,Desktop,4,534,0,2026-08-21 02:09:00
sess_001297,3063,/docs/api,LinkedIn,Desktop,1,255,0,2026-09-02 11:38:00
sess_001298,3196,/pricing,Organic Search,Tablet,10,49,0,2026-08-09 21:47:00
sess_001299,1499,/pricing,Organic Search,Desktop,1,98,0,2026-09-14 09:08:00
sess_001300,2985,/solutions/enterprise,Direct,Mobile,7,59,0,2026-09-11 09:59:00
sess_001301,2275,/solutions/enterprise,LinkedIn,Desktop,3,235,0,2026-08-02 00:36:00
sess_001302,2634,/product/analytics,Google Ads,Mobile,3,266,1,2026-09-14 19:20:00
sess_001303,2625,/pricing,Organic Search,Desktop,5,212,0,2026-08-29 05:17:00
sess_001304,2560,/solutions/enterprise,Direct,Desktop,4,146,0,2026-08-17 13:19:00
sess_001305,2479,/signup,Organic Search,Mobile,4,97,0,2026-09-04 10:56:00
sess_001306,3457,/docs/api,Google Ads,Mobile,6,752,0,2026-08-07 10:50:00
sess_001307,1010,/pricing,LinkedIn,Desktop,2,10,0,2026-08-06 18:13:00
sess_001308,1259,/signup,LinkedIn,Mobile,2,28,0,2026-08-01 08:30:00
sess_001309,2636,/signup,Google Ads,Desktop,7,169,0,2026-08-05 11:14:00
sess_001310,2028,/docs/api,Direct,Desktop,5,258,0,2026-08-09 05:02:00
sess_001311,1022,/docs/api,Organic Search,Mobile,1,573,1,2026-08-16 13:37:00
sess_001312,2405,/signup,Google Ads,Mobile,3,126,0,2026-08-24 20:19:00
sess_001313,1349,/product/analytics,Google Ads,Desktop,7,60,0,2026-08-29 04:34:00
sess_001314,1585,/pricing,Organic Search,Desktop,4,363,0,2026-08-19 13:46:00
sess_001315,1000,/docs/api,GitHub,Desktop,3,109,0,2026-08-05 00:24:00
sess_001316,2085,/product/analytics,Organic Search,Desktop,1,29,0,2026-08-04 03:25:00
sess_001317,3370,/home,Organic Search,Desktop,9,137,1,2026-08-21 20:11:00
sess_001318,1015,/home,Organic Search,Desktop,3,139,0,2026-08-24 13:12:00
sess_001319,1423,/docs/api,Referral,Mobile,1,51,0,2026-08-16 19:19:00
sess_001320,2327,/docs/api,Organic Search,Mobile,8,32,0,2026-08-06 09:34:00
sess_001321,2709,/home,Referral,Desktop,3,32,0,2026-08-17 08:54:00
sess_001322,3456,/solutions/enterprise,LinkedIn,Mobile,1,317,0,2026-08-23 15:53:00
sess_001323,2717,/product/analytics,Organic Search,Desktop,1,130,0,2026-08-01 07:41:00
sess_001324,1476,/docs/api,Direct,Mobile,10,244,0,2026-09-12 10:02:00
sess_001325,2872,/home,GitHub,Mobile,2,595,0,2026-09-02 11:14:00
sess_001326,2992,/home,Direct,Mobile,2,287,0,2026-08-08 12:28:00
sess_001327,2617,/home,Organic Search,Desktop,2,35,0,2026-09-09 01:26:00
sess_001328,2483,/home,Organic Search,Tablet,4,103,0,2026-08-21 19:47:00
sess_001329,1428,/home,Organic Search,Mobile,2,128,0,2026-08-04 08:23:00
sess_001330,3160,/home,Organic Search,Desktop,2,222,0,2026-09-01 17:04:00
sess_001331,3214,/docs/api,Organic Search,Desktop,4,607,0,2026-08-20 02:24:00
sess_001332,2691,/signup,LinkedIn,Desktop,2,65,0,2026-08-29 13:58:00
sess_001333,2845,/signup,Direct,Desktop,4,360,0,2026-08-28 02:48:00
sess_001334,1095,/product/analytics,Direct,Desktop,10,18,0,2026-08-31 20:01:00
sess_001335,1275,/home,Organic Search,Tablet,10,374,0,2026-08-18 01:56:00
sess_001336,2846,/home,Referral,Mobile,2,218,1,2026-08-29 13:19:00
sess_001337,2227,/signup,Direct,Desktop,1,10,0,2026-09-05 18:41:00
sess_001338,2842,/home,Google Ads,Desktop,1,174,0,2026-09-04 08:11:00
sess_001339,1139,/home,Direct,Mobile,5,487,1,2026-09-13 02:32:00
sess_001340,2253,/home,Organic Search,Desktop,1,106,0,2026-08-20 12:40:00
sess_001341,2210,/pricing,Google Ads,Mobile,1,27,0,2026-08-19 23:28:00
sess_001342,1565,/pricing,Google Ads,Desktop,4,810,0,2026-08-14 02:50:00
sess_001343,3135,/home,Organic Search,Desktop,7,102,0,2026-08-30 09:19:00
sess_001344,2512,/home,LinkedIn,Mobile,1,140,0,2026-08-31 08:54:00
sess_001345,2371,/solutions/enterprise,Organic Search,Desktop,1,620,0,2026-09-13 02:54:00
sess_001346,3187,/solutions/enterprise,Organic Search,Desktop,7,163,0,2026-08-14 06:18:00
sess_001347,2253,/product/analytics,Google Ads,Desktop,2,207,0,2026-08-08 02:55:00
sess_001348,1997,/pricing,GitHub,Desktop,3,227,0,2026-08-08 07:41:00
sess_001349,1347,/docs/api,Organic Search,Desktop,6,257,0,2026-09-10 20:48:00
sess_001350,1968,/product/analytics,Direct,Desktop,1,294,0,2026-08-19 00:38:00
sess_001351,2286,/product/analytics,LinkedIn,Tablet,3,18,1,2026-09-11 00:39:00
sess_001352,1323,/home,LinkedIn,Desktop,14,495,0,2026-08-21 13:35:00
sess_001353,2404,/home,Direct,Desktop,4,146,0,2026-08-31 23:28:00
sess_001354,2012,/docs/api,LinkedIn,Desktop,2,142,0,2026-09-05 13:38:00
sess_001355,2143,/solutions/enterprise,LinkedIn,Desktop,5,329,0,2026-08-19 21:45:00
sess_001356,3348,/home,Organic Search,Desktop,1,70,0,2026-08-30 12:52:00
sess_001357,2417,/pricing,LinkedIn,Desktop,1,197,1,2026-08-16 10:01:00
sess_001358,2897,/docs/api,Direct,Desktop,4,73,0,2026-08-19 01:58:00
sess_001359,3004,/signup,Direct,Mobile,1,262,0,2026-09-02 22:12:00
sess_001360,1643,/docs/api,Organic Search,Desktop,1,107,0,2026-08-10 23:42:00
sess_001361,2108,/home,LinkedIn,Tablet,1,42,0,2026-08-09 14:58:00
sess_001362,2433,/docs/api,Organic Search,Mobile,1,436,0,2026-08-02 11:35:00
sess_001363,1839,/solutions/enterprise,Google Ads,Desktop,2,256,0,2026-08-09 18:29:00
sess_001364,2774,/home,Organic Search,Desktop,1,7,0,2026-08-22 09:01:00
sess_001365,3312,/solutions/enterprise,Google Ads,Mobile,6,17,0,2026-09-02 19:12:00
sess_001366,3275,/solutions/enterprise,Google Ads,Mobile,5,90,0,2026-08-09 13:26:00
sess_001367,1287,/signup,GitHub,Mobile,2,277,0,2026-08-10 19:52:00
sess_001368,1698,/pricing,Direct,Desktop,3,63,0,2026-08-27 10:08:00
sess_001369,2853,/home,Organic Search,Desktop,6,848,0,2026-09-01 20:06:00
sess_001370,1400,/pricing,LinkedIn,Mobile,8,457,0,2026-09-01 01:05:00
sess_001371,2877,/pricing,Organic Search,Desktop,1,364,0,2026-09-13 09:52:00
sess_001372,1313,/docs/api,Organic Search,Tablet,4,6,0,2026-08-22 18:36:00
sess_001373,1823,/product/analytics,Google Ads,Mobile,1,603,0,2026-09-10 11:28:00
sess_001374,1626,/home,Organic Search,Desktop,1,166,0,2026-09-14 14:26:00
sess_001375,1830,/solutions/enterprise,Direct,Desktop,1,166,0,2026-08-14 17:20:00
sess_001376,2233,/signup,Google Ads,Desktop,3,23,1,2026-09-10 02:17:00
sess_001377,3094,/docs/api,Organic Search,Desktop,2,174,0,2026-08-12 14:55:00
sess_001378,3377,/pricing,GitHub,Desktop,1,140,0,2026-08-05 20:17:00
sess_001379,2294,/signup,Organic Search,Desktop,2,145,0,2026-08-05 07:34:00
sess_001380,1119,/pricing,Direct,Desktop,2,43,0,2026-08-24 10:31:00
sess_001381,3360,/home,Organic Search,Desktop,5,146,0,2026-09-06 20:18:00
sess_001382,2670,/docs/api,LinkedIn,Mobile,4,18,0,2026-08-17 21:10:00
sess_001383,1101,/signup,Direct,Desktop,2,8,0,2026-09-12 06:35:00
sess_001384,3253,/signup,Referral,Desktop,2,48,0,2026-08-23 18:46:00
sess_001385,2361,/solutions/enterprise,LinkedIn,Desktop,1,296,0,2026-09-11 21:29:00
sess_001386,1773,/pricing,Google Ads,Desktop,6,171,0,2026-08-07 11:15:00
sess_001387,1984,/docs/api,Organic Search,Mobile,1,409,0,2026-08-07 17:30:00
sess_001388,2611,/solutions/enterprise,LinkedIn,Desktop,1,93,0,2026-08-12 17:36:00
sess_001389,2074,/docs/api,Direct,Desktop,4,82,0,2026-08-26 08:45:00
sess_001390,2117,/pricing,Direct,Mobile,1,221,0,2026-08-04 07:31:00
sess_001391,1018,/pricing,Google Ads,Desktop,1,99,0,2026-08-02 09:35:00
sess_001392,1591,/solutions/enterprise,Referral,Mobile,2,91,0,2026-08-17 07:54:00
sess_001393,2561,/docs/api,Organic Search,Desktop,2,117,1,2026-08-22 05:47:00
sess_001394,1680,/pricing,Google Ads,Desktop,1,26,0,2026-08-28 11:55:00
sess_001395,3443,/docs/api,GitHub,Desktop,1,45,0,2026-08-19 03:42:00
sess_001396,3073,/home,Organic Search,Mobile,2,171,0,2026-08-21 16:32:00
sess_001397,2280,/solutions/enterprise,Direct,Desktop,2,173,0,2026-08-07 02:53:00
sess_001398,1586,/product/analytics,Google Ads,Mobile,1,165,0,2026-08-15 16:57:00
sess_001399,3393,/solutions/enterprise,Referral,Mobile,1,45,0,2026-09-13 08:31:00
sess_001400,2446,/pricing,GitHub,Desktop,2,107,0,2026-09-12 05:23:00
sess_001401,3129,/docs/api,Organic Search,Desktop,1,461,0,2026-09-14 10:39:00
sess_001402,1483,/signup,GitHub,Desktop,1,360,0,2026-08-01 17:56:00
sess_001403,2881,/solutions/enterprise,Direct,Mobile,2,151,0,2026-08-05 14:16:00
sess_001404,2248,/product/analytics,Direct,Mobile,2,420,0,2026-09-10 23:02:00
sess_001405,2280,/home,Google Ads,Desktop,4,207,0,2026-09-02 14:20:00
sess_001406,2754,/pricing,Google Ads,Desktop,1,100,0,2026-09-01 10:00:00
sess_001407,2316,/docs/api,Direct,Desktop,4,274,0,2026-09-07 02:48:00
sess_001408,1213,/home,Direct,Mobile,2,69,0,2026-08-11 00:13:00
sess_001409,2298,/pricing,Direct,Mobile,5,352,0,2026-09-05 17:27:00
sess_001410,2534,/solutions/enterprise,Organic Search,Desktop,2,76,0,2026-08-19 01:53:00
sess_001411,2484,/solutions/enterprise,LinkedIn,Desktop,3,289,0,2026-08-17 04:20:00
sess_001412,1625,/product/analytics,GitHub,Mobile,2,64,0,2026-09-13 05:39:00
sess_001413,1567,/signup,Organic Search,Mobile,1,452,0,2026-08-13 00:16:00
sess_001414,1834,/home,Google Ads,Desktop,1,41,0,2026-09-14 02:39:00
sess_001415,2754,/solutions/enterprise,Direct,Desktop,2,233,0,2026-08-14 23:01:00
sess_001416,1802,/product/analytics,Organic Search,Desktop,1,99,0,2026-09-11 13:24:00
sess_001417,1968,/docs/api,Organic Search,Desktop,1,8,0,2026-08-29 03:40:00
sess_001418,1083,/docs/api,Direct,Desktop,3,77,0,2026-09-10 21:13:00
sess_001419,2305,/home,Direct,Desktop,3,45,0,2026-08-25 10:36:00
sess_001420,3221,/docs/api,Organic Search,Desktop,1,150,0,2026-08-07 23:55:00
sess_001421,3004,/solutions/enterprise,LinkedIn,Mobile,6,59,1,2026-08-03 02:04:00
sess_001422,1479,/docs/api,Direct,Desktop,6,18,1,2026-08-22 14:46:00
sess_001423,2436,/solutions/enterprise,Referral,Desktop,2,555,0,2026-08-18 16:16:00
